"ID_carre"	"occ1"	"occ2"	"occ3"	"occ4"	"temp1"	"temp2"	"temp3"	"temp4"	"mare1"	"mare2"	"mare3"	"mare4"	"dist_bombina"	"dist_coursEau"	"dist_planEau"	"prairie_surf"	"planEau_surf"	"nb_planEau"
82	1	1	1	1	-0.812728243275273	0.884640056993066	-1.34317509503864	1.5957684796114	2.43875424403467	2.43875424403467	2.43875424403467	2.43875424403467	-0.869016432383745	1.14288064151294	0.119882770031746	-0.868647354233808	-0.518067360799264	2.43875424403467
83	1	1	1	1	-1.05353661165313	0.561974990612616	0.708634102474415	0.31058581146799	2.43875424403467	2.43875424403467	2.43875424403467	2.43875424403467	-0.794972757987621	0.147230355510579	0.354663245211288	-0.868647354233808	-0.518067360799264	2.43875424403467
84	1	1	1	1	-2.01677008516457	0.239309924232167	-1.34317509503864	1.5957684796114	2.43875424403467	2.43875424403467	2.43875424403467	2.43875424403467	-0.815856871278836	0.119764140724307	-0.529783750328084	-0.540780252400449	-0.518067360799264	2.43875424403467
85	1	1	1	1	-1.53515334840885	-1.69668047405053	-0.203281096420274	1.16737425689693	0.956979513481958	0.956979513481958	0.956979513481958	0.956979513481958	-0.903190435951188	-0.738555071346695	-1.0829651439018	-0.59187494545911	2.73473481581642	0.956979513481958
86	1	1	1	1	-1.53515334840885	-1.05135034128963	-0.203281096420274	1.16737425689693	0.956979513481958	0.956979513481958	0.956979513481958	0.956979513481958	-0.874712099644986	-0.669889534381015	-1.0829651439018	-0.281139778139715	3.02400420467685	0.956979513481958
87	1	1	1	1	-1.53515334840885	-0.728685274909182	-0.203281096420274	1.16737425689693	0.956979513481958	0.956979513481958	0.956979513481958	0.956979513481958	-0.793074202233874	-0.553158121539359	-0.93180511193689	-0.85235410895902	0.276916255867085	0.956979513481958
88	0	0	0	0	-0.571919874897414	1.52997018975397	0.708634102474415	0.524782922825224	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.524795217070751	1.5231638173372	-0.614957104808471	-0.64234973157855	0.451054882230051	-0.518067360799264	-0.524795217070751
89	0	0	0	0	-0.812728243275273	0.239309924232167	0.708634102474415	-0.974596856675416	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.888001989921213	-0.663022980684447	-0.851400839615129	-0.822511314437024	-0.272332111820081	-0.524795217070751
90	0	0	0	0	-0.812728243275273	0.239309924232167	-0.203281096420274	1.16737425689693	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.861422209368758	-0.40896049391143	-0.980047675329946	-0.868647354233808	-0.394736114240838	-0.524795217070751
91	1	0	0	1	-0.812728243275273	-0.0833551421482827	0.708634102474415	-0.974596856675416	0.956979513481958	0.956979513481958	0.956979513481958	0.956979513481958	-0.789277090726381	-0.326561849552614	-0.925372770151149	-0.868647354233808	0.386194363769889	0.956979513481958
92	0	0	0	0	0.39131359861402	1.52997018975397	0.936612902198087	-0.974596856675416	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.83104531730881	-0.251029758890366	0.595876062176572	0.545327378355894	-0.518067360799264	-0.524795217070751
93	0	0	0	1	-0.812728243275273	1.20730512337352	1.16459170192176	0.0963887001107553	0.216092148205603	0.216092148205603	0.216092148205603	0.216092148205603	-0.643088297687879	-0.354028064338886	-0.738834858364663	-0.787092447210524	-0.39381805769342	0.216092148205603
94	0	0	0	1	1.83616380888117	0.884640056993066	0.936612902198087	-0.974596856675416	0.216092148205603	0.216092148205603	0.216092148205603	0.216092148205603	-0.920277437734909	-0.697355749167287	-1.0829651439018	-0.0192004840678355	0.136385849488397	0.216092148205603
95	0	0	0	0	-0.812728243275273	0.884640056993066	1.16459170192176	0.31058581146799	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.844335207585037	0.215895892476259	-0.938237453722631	1.11078472900136	-0.183224764723069	-0.524795217070751
96	0	0	0	0	1.83616380888117	0.884640056993066	0.936612902198087	-0.974596856675416	-1.26568258234711	-1.26568258234711	-1.26568258234711	-1.26568258234711	-0.815856871278836	-0.779754393526103	-0.976831504437076	0.133038390431466	0.702719677683882	-1.26568258234711
97	0	0	0	1	1.83616380888117	0.884640056993066	0.936612902198087	-0.974596856675416	0.956979513481958	0.956979513481958	0.956979513481958	0.956979513481958	-0.7778857562039	-0.0175669332070532	-0.944669795508371	-0.868647354233808	0.539733317906912	0.956979513481958
98	0	0	0	0	-0.812728243275273	0.884640056993066	1.16459170192176	0.31058581146799	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.857625097861265	-0.848419930491784	-1.06366811854458	0.73761670433569	1.01732317705965	-0.524795217070751
99	0	1	1	0	-0.812728243275273	0.884640056993066	-0.431259896143947	0.0963887001107553	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.88420487841372	-0.30596218846291	-1.07653280211606	0.532770169635952	1.81962229646554	-0.524795217070751
